x,y,raw_flux,blue_mag,B_mag
39.426462425083564,226.45827530602682,2395.226504418462,14.366784833034838,14.889134833034838
351.80616439092626,227.61780912095503,234482.99321326287,9.389872931568325,9.912222931568325
910.4345358188905,228.3989457384958,21761.34939717024,11.970936749878495,12.493286749878495
945.1231928228821,228.62232336069422,4490.659637572526,13.684375955709704,14.206725955709704
864.9620476199055,229.00609837543965,-186.9050609239043,,
1074.6625350522868,232.82109443840426,5672.977081737488,13.430623732176205,13.952973732176204
366.52526291647285,239.09979804996505,316088.76270882715,9.06562866362065,9.58797866362065
655.2072347872105,231.31166518718828,-1055.6915767234236,,
613.3036624139849,230.39359807748505,-895.6123022271563,,
412.6233080120989,232.27117066494765,10290.249755008139,12.784086515663763,13.306436515663762
674.1351917318633,230.62562654820954,-936.0762394930041,,
1056.134643193238,232.95733316102564,3649.3510085149037,13.90961221114246,14.431962211142459
1005.4538756954184,232.49222573551816,1225.74938539513,15.094147094435638,15.616497094435637
777.1012430420543,233.2595877307123,-1602.3299116436824,,
382.5461345506779,236.3679269280387,299599.0859457499,9.123800094756442,9.646150094756441
472.7639307369429,233.55924359597145,1475.545035760882,14.892770131501386,15.415120131501386
73.95426109813621,235.28913810320162,-2014.4970526178174,,
261.2693868521009,234.7982078861125,4076.756751132374,13.789364307162103,14.311714307162102
902.1783844922519,236.87297893530248,4502.012112149217,13.681634657116275,14.203984657116274
274.7239942042992,239.29361709770544,6861.189241972354,13.224152809855656,13.746502809855656
174.80155570097224,242.89779578199014,38364.448566319756,11.355328904270463,11.877678904270462
909.5724732984288,241.39833603863786,4624.0936491304765,13.652584752280912,14.174934752280912
561.1657562632737,239.7574977472176,1500.3816408101857,14.874646951497208,15.396996951497208
636.0318841625545,249.62558179133572,4204.603718028799,13.755838629812981,14.27818862981298
1040.5636589806177,243.72959618438546,399.6473458339567,16.31095897220958,16.83330897220958
458.34447624313896,245.32340651390038,-1371.5981498568976,,
809.3321668443633,246.39402612440466,1291.3326146808558,15.03755600490588,15.55990600490588
44.556259652128176,249.3500148302961,9136.251218552203,12.913231222789959,13.435581222789958
715.933919177097,245.84838703823658,-803.2329059922681,,
338.1141330591357,251.30541803179395,7484.906102092985,13.129685413573425,13.652035413573424
479.5295052688759,250.28547463686203,1028.2700380264512,15.28488335129467,15.80723335129467
830.5394641335463,249.4632315953649,365.1809835751216,16.408880919801376,16.931230919801376
1006.5037946023091,252.54609947158355,3632.8744191006813,13.914525341163591,14.43687534116359
267.891074297895,253.4711054432972,8311.009057341244,13.016016915818328,13.538366915818328
198.3371831582597,253.68421589579907,6448.843946866518,13.291446635488846,13.813796635488846
88.46256324312138,255.22764238586643,5005.324499592989,13.566570708776709,14.088920708776708
602.0454102175391,256.2127491588357,2130.5957055334497,14.493898686544494,15.016248686544493
1072.7593479360112,254.71661187509847,930.1313156865298,15.39379063868201,15.916140638682009
17.344562862558895,256.7885990912489,2166.5626595679682,14.475723170168713,14.998073170168713
63.82192687500151,257.24440298733725,2577.237412330071,14.287265236998522,14.809615236998521
143.7097140847195,256.2588716088421,907.3723490363415,15.42068745336612,15.94303745336612
307.9453982436482,256.34665151075455,-1208.4593412869253,,
